16080,様似町,サマニチョウ,1
16098,えりも町,エリモチョウ,1
16101,新ひだか町,シンヒダカチョウ,1
16314,音更町,オトフケチョウ,1
16322,士幌町,シホロチョウ,1
16331,上士幌町,カミシホロチョウ,1
16349,鹿追町,シカオイチョウ,1
16357,新得町,シントクチョウ,1
16365,清水町,シミズチョウ,1
16373,芽室町,メムロチョウ,1
16381,中札内村,ナカサツナイムラ,1
16390,更別村,サラベツムラ,1
16411,大樹町,タイキチョウ,1
16420,広尾町,ヒロオチョウ,1
16438,幕別町,マクベツチョウ,1
16446,池田町,イケダチョウ,1
16454,豊頃町,トヨコロチョウ,1
16462,本別町,ホンベツチョウ,1
16471,足寄町,アショロチョウ,1
16489,陸別町,リクベツチョウ,1
16497,浦幌町,ウラホロチョウ,1
16616,釧路町,クシロチョウ,1
16624,厚岸町,アッケシチョウ,1
16632,浜中町,ハマナカチョウ,1
16641,標茶町,シベチャチョウ,1
16659,弟子屈町,テシカガチョウ,1
16675,鶴居村,ツルイムラ,1
16683,白糠町,シラヌカチョウ,1
16918,別海町,ベツカイチョウ,1
16926,中標津町,ナカシベツチョウ,1
16934,標津町,シベツチョウ,1
16942,羅臼町,ラウスチョウ,1
22012,青森市,アオモリシ,2
22021,弘前市,ヒロサキシ,2
22039,八戸市,ハチノヘシ,2
22047,黒石市,クロイシシ,2
22055,五所川原市,ゴショガワラシ,2
22063,十和田市,トワダシ,2
22071,三沢市,ミサワシ,2
22080,むつ市,ムツシ,2
22098,つがる市,ツガルシ,2
22101,平川市,ヒラカワシ,2
23019,平内町,ヒラナイマチ,2
23035,今別町,イマベツマチ,2
23043,蓬田村,ヨモギタムラ,2
23078,外ヶ浜町,ソトガハママチ,2
23213,鰺ヶ沢町,アジガサワマチ,2
23230,深浦町,フカウラマチ,2
23434,西目屋村,ニシメヤムラ,2
23612,藤崎町,フジサキマチ,2
23621,大鰐町,オオワニマチ,2
23671,田舎館村,イナカダテムラ,2
23817,板柳町,イタヤナギマチ,2
23841,鶴田町,ツルタマチ,2
23876,中泊町,ナカドマリマチ,2
24015,野辺地町,ノヘジマチ,2
24023,七戸町,シチノヘマチ,2
24058,六戸町,ロクノヘマチ,2
24066,横浜町,ヨコハママチ,2
24082,東北町,トウホクマチ,2
24112,六ヶ所村,ロッカショムラ,2
24121,おいらせ町,オイラセチョウ,2
24236,大間町,オオママチ,2
24244,東通村,ヒガシドオリムラ,2
24252,風間浦村,カザマウラムラ,2
24261,佐井村,サイムラ,2
24414,三戸町,サンノヘマチ,2
24422,五戸町,ゴノヘマチ,2
24431,田子町,タッコマチ,2
24457,南部町,ナンブチョウ,2
24465,階上町,ハシカミチョウ,2
24503,新郷村,シンゴウムラ,2
32018,盛岡市,モリオカシ,3
32026,宮古市,ミヤコシ,3
32034,大船渡市,オオフナトシ,3
32051,花巻市,ハナマキシ,3
32069,北上市,キタカミシ,3
32077,久慈市,クジシ,3
32085,遠野市,トオノシ,3
32093,一関市,イチノセキシ,3
32107,陸前高田市,リクゼンタカタシ,3
32115,釜石市,カマイシシ,3
32131,二戸市,ニノヘシ,3
32140,八幡平市,ハチマンタイシ,3
32158,奥州市,オウシュウシ,3
32166,滝沢市,タキザワシ,3
33014,雫石町,シズクイシチョウ,3
33022,葛巻町,クズマキマチ,3
33031,岩手町,イワテマチ,3
33219,紫波町,シワチョウ,3
33227,矢巾町,ヤハバチョウ,3
33669,西和賀町,ニシワガマチ,3
33812,金ケ崎町,カネガサキチョウ,3
34029,平泉町,ヒライズミチョウ,3
34410,住田町,スミタチョウ,3
34614,大槌町,オオツチチョウ,3
34827,山田町,ヤマダマチ,3
34835,岩泉町,イワイズミチョウ,3
34843,田野畑村,タノハタムラ,3
34851,普代村,フダイムラ,3
35017,軽米町,カルマイマチ,3
35033,野田村,ノダムラ,3
35068,九戸村,クノヘムラ,3
35076,洋野町,ヒロノチョウ,3
35246,一戸町,イチノヘマチ,3
41009,仙台市,センダイシ,4
42021,石巻市,イシノマキシ,4
42030,塩竈市,シオガマシ,4
42056,気仙沼市,ケセンヌマシ,4
42064,白石市,シロイシシ,4
42072,名取市,ナトリシ,4
42081,角田市,カクダシ,4
42099,多賀城市,タガジョウシ,4
42111,岩沼市,イワヌマシ,4
42129,登米市,トメシ,4
42137,栗原市,クリハラシ,4
42145,東松島市,ヒガシマツシマシ,4
42153,大崎市,オオサキシ,4
42161,富谷市,トミヤシ,4
43010,蔵王町,ザオウマチ,4
43028,七ヶ宿町,シチカシュクマチ,4
43214,大河原町,オオガワラマチ,4
43222,村田町,ムラタマチ,4
43231,柴田町,シバタマチ,4
43249,川崎町,カワサキマチ,4
43419,丸森町,マルモリマチ,4
43613,亘理町,ワタリチョウ,4
43621,山元町,ヤマモトチョウ,4
44016,松島町,マツシママチ,4
44041,七ヶ浜町,シチガハママチ,4
44067,利府町,リフチョウ,4
44211,大和町,タイワチョウ,4
44229,大郷町,オオサトチョウ,4
44245,大衡村,オオヒラムラ,4
44440,色麻町,シカマチョウ,4
44458,加美町,カミマチ,4
45012,涌谷町,ワクヤチョウ,4
45055,美里町,ミサトマチ,4
45811,女川町,オナガワチョウ,4
46060,南三陸町,ミナミサンリクチョウ,4
52019,秋田市,アキタシ,5
52027,能代市,ノシロシ,5
52035,横手市,ヨコテシ,5
52043,大館市,オオダテシ,5
52060,男鹿市,オガシ,5
52078,湯沢市,ユザワシ,5
52094,鹿角市,カヅノシ,5
52108,由利本荘市,ユリホンジョウシ,5
52116,潟上市,カタガミシ,5
52124,大仙市,ダイセンシ,5
52132,北秋田市,キタアキタシ,5
52141,にかほ市,ニカホシ,5
52159,仙北市,センボクシ,5
53031,小坂町,コサカマチ,5
53279,上小阿仁村,カミコアニムラ,5
53465,藤里町,フジサトマチ,5
53481,三種町,ミタネチョウ,5
53490,八峰町,ハッポウチョウ,5
53619,五城目町,ゴジョウメマチ,5
53635,八郎潟町,ハチロウガタマチ,5
53660,井川町,イカワマチ,5
53686,大潟村,オオガタムラ,5
54348,美郷町,ミサトチョウ,5
54631,羽後町,ウゴマチ,5
54640,東成瀬村,ヒガシナルセムラ,5
62014,山形市,ヤマガタシ,6
62022,米沢市,ヨネザワシ,6
62031,鶴岡市,ツルオカシ,6
62049,酒田市,サカタシ,6
62057,新庄市,シンジョウシ,6
62065,寒河江市,サガエシ,6
62073,上山市,カミノヤマシ,6
62081,村山市,ムラヤマシ,6
62090,長井市,ナガイシ,6
62103,天童市,テンドウシ,6
62111,東根市,ヒガシネシ,6
62120,尾花沢市,オバナザワシ,6
62138,南陽市,ナンヨウシ,6
63011,山辺町,ヤマノベマチ,6
63029,中山町,ナカヤママチ,6
63215,河北町,カホクチョウ,6
63223,西川町,ニシカワマチ,6
63231,朝日町,アサヒマチ,6
63240,大江町,オオエマチ,6
63410,大石田町,オオイシダマチ,6
63614,金山町,カネヤママチ,6
63622,最上町,モガミマチ,6
63631,舟形町,フナガタマチ,6
63649,真室川町,マムロガワマチ,6
63657,大蔵村,オオクラムラ,6
63665,鮭川村,サケガワムラ,6
63673,戸沢村,トザワムラ,6
63819,高畠町,タカハタマチ,6
63827,川西町,カワニシマチ,6
64017,小国町,オグニマチ,6
64025,白鷹町,シラタカマチ,6
64033,飯豊町,イイデマチ,6
64262,三川町,ミカワマチ,6
64289,庄内町,シヨウナイマチ,6
64611,遊佐町,ユザマチ,6
72010,福島市,フクシマシ,7
72028,会津若松市,アイヅワカマツシ,7
72036,郡山市,コオリヤマシ,7
72044,いわき市,イワキシ,7
72052,白河市,シラカワシ,7
72079,須賀川市,スカガワシ,7
72087,喜多方市,キタカタシ,7
72095,相馬市,ソウマシ,7
72109,二本松市,ニホンマツシ,7
72117,田村市,タムラシ,7
72125,南相馬市,ミナミソウマシ,7
72133,伊達市,ダテシ,7
72141,本宮市,モトミヤシ,7
73016,桑折町,コオリマチ,7
73032,国見町,クニミマチ,7
73083,川俣町,カワマタマチ,7
73229,大玉村,オオタマムラ,7
73423,鏡石町,カガミイシマチ,7
73440,天栄村,テンエイムラ,7
73628,下郷町,シモゴウマチ,7
73644,檜枝岐村,ヒノエマタムラ,7
73679,只見町,タダミマチ,7
73687,南会津町,ミナミアイヅマチ,7
74021,北塩原村,キタシオバラムラ,7
74055,西会津町,ニシアイヅマチ,7
74071,磐梯町,バンダイマチ,7
74080,猪苗代町,イナワシロマチ,7
74217,会津坂下町,アイヅバンゲマチ,7
74225,湯川村,ユガワムラ,7
74233,柳津町,ヤナイヅマチ,7
74446,三島町,ミシママチ,7
74454,金山町,カネヤママチ,7
74462,昭和村,ショウワムラ,7
74471,会津美里町,アイヅミサトマチ,7
74616,西郷村,ニシゴウムラ,7
74641,泉崎村,イズミザキムラ,7
74659,中島村,ナカジマムラ,7
74667,矢吹町,ヤブキマチ,7
74811,棚倉町,タナグラマチ,7
74829,矢祭町,ヤマツリマチ,7
74837,塙町,ハナワマチ,7
74845,鮫川村,サメガワムラ,7
75019,石川町,イシカワマチ,7
75027,玉川村,タマカワムラ,7
75035,平田村,ヒラタムラ,7
75043,浅川町,アサカワマチ,7
75051,古殿町,フルドノマチ,7
75213,三春町,ミハルマチ,7
75221,小野町,オノマチ,7
75418,広野町,ヒロノマチ,7
75426,楢葉町,ナラハマチ,7
75434,富岡町,トミオカマチ,7
75442,川内村,カワウチムラ,7
75451,大熊町,オオクママチ,7
75469,双葉町,フタバマチ,7
75477,浪江町,ナミエマチ,7
75485,葛尾村,カツラオムラ,7
75612,新地町,シンチマチ,7
75647,飯舘村,イイタテムラ,7
82015,水戸市,ミトシ,8
82023,日立市,ヒタチシ,8
82031,土浦市,ツチウラシ,8
82040,古河市,コガシ,8
82058,石岡市,イシオカシ,8
82074,結城市,ユウキシ,8
82082,龍ケ崎市,リュウガサキシ,8
82104,下妻市,シモツマシ,8
82112,常総市,ジョウソウシ,8
82121,常陸太田市,ヒタチオオタシ,8
82147,高萩市,タカハギシ,8
82155,北茨城市,キタイバラキシ,8
82163,笠間市,カサマシ,8
82171,取手市,トリデシ,8
82198,牛久市,ウシクシ,8
82201,つくば市,ツクバシ,8
82210,ひたちなか市,ヒタチナカシ,8
82228,鹿嶋市,カシマシ,8
82236,潮来市,イタコシ,8
82244,守谷市,モリヤシ,8
82252,常陸大宮市,ヒタチオオミヤシ,8
82261,那珂市,ナカシ,8
82279,筑西市,チクセイシ,8
82287,坂東市,バンドウシ,8
82295,稲敷市,イナシキシ,8
82309,かすみがうら市,カスミガウラシ,8
82317,桜川市,サクラガワシ,8
82325,神栖市,カミスシ,8
82333,行方市,ナメガタシ,8
82341,鉾田市,ホコタシ,8
82350,つくばみらい市,ツクバミライシ,8
82368,小美玉市,オミタマシ,8
83020,茨城町,イバラキマチ,8
83097,大洗町,オオアライマチ,8
83101,城里町,シロサトマチ,8
83411,東海村,トウカイムラ,8
83640,大子町,ダイゴマチ,8
84425,美浦村,ミホムラ,8
84433,阿見町,アミマチ,8
84476,河内町,カワチマチ,8
85219,八千代町,ヤチヨマチ,8
85421,五霞町,ゴカマチ,8
85464,境町,サカイマチ,8
85642,利根町,トネマチ,8
92011,宇都宮市,ウツノミヤシ,9
92029,足利市,アシカガシ,9
92037,栃木市,トチギシ,9
92045,佐野市,サノシ,9
92053,鹿沼市,カヌマシ,9
92061,日光市,ニッコウシ,9
92088,小山市,オヤマシ,9
92096,真岡市,モオカシ,9
92100,大田原市,オオタワラシ,9
92118,矢板市,ヤイタシ,9
92134,那須塩原市,ナスシオバラシ,9
92142,さくら市,サクラシ,9
92151,那須烏山市,ナスカラスヤマシ,9
92169,下野市,シモツケシ,9
93017,上三川町,カミノカワマチ,9
93424,益子町,マシコマチ,9
93432,茂木町,モテギマチ,9
93441,市貝町,イチカイマチ,9
93459,芳賀町,ハガマチ,9
93611,壬生町,ミブマチ,9
93645,野木町,ノギマチ,9
93840,塩谷町,シオヤマチ,9
93866,高根沢町,タカネザワマチ,9
94072,那須町,ナスマチ,9
94111,那珂川町,ナカガワマチ,9
102016,前橋市,マエバシシ,10
102024,高崎市,タカサキシ,10
102032,桐生市,キリュウシ,10
102041,伊勢崎市,イセサキシ,10
102059,太田市,オオタシ,10
102067,沼田市,ヌマタシ,10
102075,館林市,タテバヤシシ,10
102083,渋川市,シブカワシ,10
102091,藤岡市,フジオカシ,10
102105,富岡市,トミオカシ,10
102113,安中市,アンナカシ,10
102121,みどり市,ミドリシ,10
103446,榛東村,シントウムラ,10
103454,吉岡町,ヨシオカマチ,10
103667,上野村,ウエノムラ,10
103675,神流町,カンナマチ,10
103829,下仁田町,シモニタマチ,10
103837,南牧村,ナンモクムラ,10
103845,甘楽町,カンラマチ,10
104213,中之条町,ナカノジヨウマチ,10
104248,長野原町,ナガノハラマチ,10
104256,嬬恋村,ツマゴイムラ,10
104264,草津町,クサツマチ,10
104281,高山村,タカヤマムラ,10
104299,東吾妻町,ヒガシアガツママチ,10
104434,片品村,カタシナムラ,10
104442,川場村,カワバムラ,10
104485,昭和村,ショウワムラ,10
104493,みなかみ町,ミナカミマチ,10
104647,玉村町,タマムラマチ,10
105210,板倉町,イタクラマチ,10
105228,明和町,メイワマチ,10
105236,千代田町,チヨダマチ,10
105244,大泉町,オオイズミマチ,10
105252,邑楽町,オウラマチ,10
3300854,大宮,オオミヤ,11
3360017,浦和,ウラワ,11
3500852,川越,カワゴエ,11
121002,千葉市,チバシ,12
122025,銚子市,チョウシシ,12
122033,市川市,イチカワシ,12
122041,船橋市,フナバシシ,12
122050,館山市,タテヤマシ,12
122068,木更津市,キサラヅシ,12
122076,松戸市,マツドシ,12
122084,野田市,ノダシ,12
122106,茂原市,モバラシ,12
122114,成田市,ナリタシ,12
122122,佐倉市,サクラシ,12
122131,東金市,トウガネシ,12
122157,旭市,アサヒシ,12
122165,習志野市,ナラシノシ,12
122173,柏市,カシワシ,12
122181,勝浦市,カツウラシ,12
122190,市原市,イチハラシ,12
122203,流山市,ナガレヤマシ,12
122211,八千代市,ヤチヨシ,12
122220,我孫子市,アビコシ,12
122238,鴨川市,カモガワシ,12
122246,鎌ケ谷市,カマガヤシ,12
122254,君津市,キミツシ,12
122262,富津市,フッツシ,12
122271,浦安市,ウラヤスシ,12
122289,四街道市,ヨツカイドウシ,12
122297,袖ケ浦市,ソデガウラシ,12
122301,八街市,ヤチマタシ,12
122319,印西市,インザイシ,12
122327,白井市,シロイシ,12
122335,富里市,トミサトシ,12
122343,南房総市,ミナミボウソウシ,12
122351,匝瑳市,ソウサシ,12
122360,香取市,カトリシ,12
122378,山武市,サンムシ,12
122386,いすみ市,イスミシ,12
122394,大網白里市,オオアミシラサトシ,12
123226,酒々井町,シスイマチ,12
123293,栄町,サカエマチ,12
123421,神崎町,コウザキマチ,12
123471,多古町,タコマチ,12
123498,東庄町,トウノショウマチ,12
124036,九十九里町,クジユウクリマチ,12
124095,芝山町,シバヤママチ,12
124109,横芝光町,ヨコシバヒカリマチ,12
124214,一宮町,イチノミヤマチ,12
124222,睦沢町,ムツザワマチ,12
124231,長生村,チョウセイムラ,12
124249,白子町,シラコマチ,12
124265,長柄町,ナガラマチ,12
124273,長南町,チョウナンマチ,12
124419,大多喜町,オオタキマチ,12
124435,御宿町,オンジユクマチ,12
124630,鋸南町,キヨナンマチ,12
1060032,六本木,ロッポンギ,13
1500013,恵比寿,エビス,13
1060031,西麻布,ニシアザブ,13
1500002,渋谷,シブヤ,13
1070052,赤坂,アカサカ,13
1040061,銀座,ギンザ,13
1530061,中目黒,ナカメグロ,13
1050004,新橋,シンバシ,13
1700014,池袋,イケブクロ,13
1600022,新宿,シンジュク,13
9290341,横浜,ヨコハマ,14
2100847,川崎,カワサキ,14
2200012,みなとみらい,ミナトミライ,14
151009,新潟市,ニイガタシ,15
152021,長岡市,ナガオカシ,15
152048,三条市,サンジョウシ,15
152056,柏崎市,カシワザキシ,15
152064,新発田市,シバタシ,15
152081,小千谷市,オヂヤシ,15
152099,加茂市,カモシ,15
152102,十日町市,トオカマチシ,15
152111,見附市,ミツケシ,15
152129,村上市,ムラカミシ,15
152137,燕市,ツバメシ,15
152161,糸魚川市,イトイガワシ,15
152170,妙高市,ミョウコウシ,15
152188,五泉市,ゴセンシ,15
152226,上越市,ジョウエツシ,15
152234,阿賀野市,アガノシ,15
152242,佐渡市,サドシ,15
152251,魚沼市,ウオヌマシ,15
152269,南魚沼市,ミナミウオヌマシ,15
152277,胎内市,タイナイシ,15
153079,聖籠町,セイロウマチ,15
153427,弥彦村,ヤヒコムラ,15
153613,田上町,タガミマチ,15
153851,阿賀町,アガマチ,15
154059,出雲崎町,イズモザキマチ,15
154610,湯沢町,ユザワマチ,15
154822,津南町,ツナンマチ,15
155047,刈羽村,カリワムラ,15
155811,関川村,セキカワムラ,15
155861,粟島浦村,アワシマウラムラ,15
162019,富山市,トヤマシ,16
162027,高岡市,タカオカシ,16
162043,魚津市,ウオヅシ,16
162051,氷見市,ヒミシ,16
162060,滑川市,ナメリカワシ,16
162078,黒部市,クロベシ,16
162086,砺波市,トナミシ,16
162094,小矢部市,オヤベシ,16
162108,南砺市,ナントシ,16
162116,射水市,イミズシ,16
163210,舟橋村,フナハシムラ,16
163228,上市町,カミイチマチ,16
163236,立山町,タテヤママチ,16
163422,入善町,ニュウゼンマチ,16
163431,朝日町,アサヒマチ,16
172014,金沢市,カナザワシ,17
172022,七尾市,ナナオシ,17
172031,小松市,コマツシ,17
172049,輪島市,ワジマシ,17
172057,珠洲市,スズシ,17
172065,加賀市,カガシ,17
172073,羽咋市,ハクイシ,17
172090,かほく市,カホクシ,17
172103,白山市,ハクサンシ,17
172111,能美市,ノミシ,17
172120,野々市市,ノノイチシ,17
173240,川北町,カワキタマチ,17
173614,津幡町,ツバタマチ,17
173657,内灘町,ウチナダマチ,17
173843,志賀町,シカマチ,17
173860,宝達志水町,ホウダツシミズチョウ,17
174076,中能登町,ナカノトマチ,17
174611,穴水町,アナミズマチ,17
174637,能登町,ノトチョウ,17
182010,福井市,フクイシ,18
182028,敦賀市,ツルガシ,18
182044,小浜市,オバマシ,18
182052,大野市,オオノシ,18
182061,勝山市,カツヤマシ,18
182079,鯖江市,サバエシ,18
182087,あわら市,アワラシ,18
182095,越前市,エチゼンシ,18
182109,坂井市,サカイシ,18
183229,永平寺町,エイヘイジチョウ,18
183822,池田町,イケダチョウ,18
184047,南越前町,ミナミエチゼンチョウ,18
184233,越前町,エチゼンチョウ,18
184420,美浜町,ミハマチョウ,18
184811,高浜町,タカハマチョウ,18
184837,おおい町,オオイチョウ,18
185019,若狭町,ワカサチョウ,18
192015,甲府市,コウフシ,19
192023,富士吉田市,フジヨシダシ,19
192040,都留市,ツルシ,19
192058,山梨市,ヤマナシシ,19
192066,大月市,オオツキシ,19
192074,韮崎市,ニラサキシ,19
192082,南アルプス市,ミナミアルプスシ,19
192091,北杜市,ホクトシ,19
192104,甲斐市,カイシ,19
192112,笛吹市,フエフキシ,19
192121,上野原市,ウエノハラシ,19
192139,甲州市,コウシュウシ,19
192147,中央市,チュウオウシ,19
193461,市川三郷町,イチカワミサトチョウ,19
193640,早川町,ハヤカワチョウ,19
193658,身延町,ミノブチョウ,19
193666,南部町,ナンブチョウ,19
193682,富士川町,フジカワチョウ,19
193844,昭和町,ショウワチョウ,19
194221,道志村,ドウシムラ,19
194239,西桂町,ニシカツラチョウ,19
194247,忍野村,オシノムラ,19
194255,山中湖村,ヤマナカコムラ,19
194298,鳴沢村,ナルサワムラ,19
194301,富士河口湖町,フジカワグチコマチ,19
194425,小菅村,コスゲムラ,19
194433,丹波山村,タバヤマムラ,19
202011,長野市,ナガノシ,20
202029,松本市,マツモトシ,20
202037,上田市,ウエダシ,20
202045,岡谷市,オカヤシ,20
202053,飯田市,イイダシ,20
202061,諏訪市,スワシ,20
202070,須坂市,スザカシ,20
202088,小諸市,コモロシ,20
202096,伊那市,イナシ,20
202100,駒ヶ根市,コマガネシ,20
202118,中野市,ナカノシ,20
202126,大町市,オオマチシ,20
202134,飯山市,イイヤマシ,20
202142,茅野市,チノシ,20
202151,塩尻市,シオジリシ,20
202177,佐久市,サクシ,20
202185,千曲市,チクマシ,20
202193,東御市,トウミシ,20
202207,安曇野市,アヅミノシ,20
203033,小海町,コウミマチ,20
203041,川上村,カワカミムラ,20
203050,南牧村,ミナミマキムラ,20
203068,南相木村,ミナミアイキムラ,20
203076,北相木村,キタアイキムラ,20
203092,佐久穂町,サクホマチ,20
203211,軽井沢町,カルイザワマチ,20
203238,御代田町,ミヨタマチ,20
203246,立科町,タテシナマチ,20
203491,青木村,アオキムラ,20
203505,長和町,ナガワマチ,20
203611,下諏訪町,シモスワマチ,20
203629,富士見町,フジミマチ,20
203637,原村,ハラムラ,20
203823,辰野町,タツノマチ,20
203831,箕輪町,ミノワマチ,20
203840,飯島町,イイジママチ,20
203858,南箕輪村,ミナミミノワムラ,20
203866,中川村,ナカガワムラ,20
203882,宮田村,ミヤダムラ,20
204021,松川町,マツカワマチ,20
204030,高森町,タカモリマチ,20
204048,阿南町,アナンチョウ,20
204072,阿智村,アチムラ,20
204099,平谷村,ヒラヤムラ,20
204102,根羽村,ネバムラ,20
204111,下條村,シモジョウムラ,20
204129,売木村,ウルギムラ,20
204137,天龍村,テンリュウムラ,20
204145,泰阜村,ヤスオカムラ,20
204153,喬木村,タカギムラ,20
204161,豊丘村,トヨオカムラ,20
204170,大鹿村,オオシカムラ,20
204226,上松町,アゲマツマチ,20
204234,南木曽町,ナギソマチ,20
204251,木祖村,キソムラ,20
204293,王滝村,オウタキムラ,20
204307,大桑村,オオクワムラ,20
204323,木曽町,キソマチ,20
204463,麻績村,オミムラ,20
204480,生坂村,イクサカムラ,20
204501,山形村,ヤマガタムラ,20
204510,朝日村,アサヒムラ,20
204528,筑北村,チクホクムラ,20
204811,池田町,イケダマチ,20
204820,松川村,マツカワムラ,20
204854,白馬村,ハクバムラ,20
204862,小谷村,オタリムラ,20
205214,坂城町,サカキマチ,20
205419,小布施町,オブセマチ,20
205435,高山村,タカヤマムラ,20
205613,山ノ内町,ヤマノウチマチ,20
205621,木島平村,キジマダイラムラ,20
205630,野沢温泉村,ノザワオンセンムラ,20
205834,信濃町,シナノマチ,20
205885,小川村,オガワムラ,20
205907,飯綱町,イイヅナマチ,20
